customer_unique_id,recency_days,total_orders,total_spent,avg_review,min_review,pct_low_review,avg_payment,payment_types,buyer_type,churned,churn_probability,risk_segment
39b56719c0ea74b79ee77758001eb6ab,563,3,58.55,5.0,5.0,0.0,19.51666666666667,2,Repeat,1,0.553236628521584,Medium Risk
39c7f8c4e4552af113351a650816296c,119,12,69.97,5.0,5.0,0.0,5.8308333333333335,2,Repeat,0,0.44382147935499244,Low Risk
39d28c99c5382bfc238c047203595443,282,2,56.0,5.0,5.0,0.0,28.0,1,Repeat,1,0.6876882793023371,High Risk
39fff7cb5873a7116b02234bd1e6c6dc,118,2,125.54,4.0,4.0,0.0,62.77,1,Repeat,0,0.49609485523191676,Medium Risk
3a131e6c88849b1d0b28020c3809ea29,297,2,198.81,4.0,4.0,0.0,99.405,1,Repeat,1,0.6282142130833008,Medium Risk
3a205021b542565ebf170c0ec55783d9,394,2,1942.6,4.0,4.0,0.0,971.3,1,Repeat,1,0.6165437911710795,Medium Risk
3a2681b8e4c9f2171aaade5d578f2cb7,22,2,317.12,4.0,3.0,0.0,158.56,1,Repeat,0,0.5279611779403077,Medium Risk
3a26cc5a9f4349a713ef0679141894b9,132,4,111.2,4.0,4.0,0.0,27.8,2,Repeat,0,0.5579192384797589,Medium Risk
3a2d236fc85fdf338f179ca0cd725433,395,3,89.63,4.333333333333333,4.0,0.0,29.876666666666665,2,Repeat,1,0.7988995725354235,High Risk
3a2d6a780f9229755e1da6f1e320fa08,112,5,34.43,3.0,3.0,0.0,6.886,1,Repeat,0,0.32269687633601746,Low Risk
3a2f0f539c7d4b0abdf37c3ae960264f,396,2,51.05,4.0,4.0,0.0,25.525,2,Repeat,1,0.8366082409476467,High Risk
3a38c5469df621ba4fa026396ff4ce3d,171,2,67.83,1.0,1.0,1.0,33.915,2,Repeat,0,0.37057566513571705,Low Risk
3a39a225ba6f55523074cc509fd3d4b6,513,2,135.16,2.0,2.0,1.0,67.58,2,Repeat,1,0.9557661199973776,High Risk
3a3ace693780a5b06fbe2f94d91c06d6,94,6,73.96000000000001,4.0,4.0,0.0,12.326666666666668,2,Repeat,0,0.43228292803572516,Low Risk
3a3cb373edfed9973ae634f8ef6084ed,167,3,111.23,4.0,4.0,0.0,37.07666666666666,2,Repeat,0,0.6068844423406062,Medium Risk
3a41ac64aa715256d81e129f02b451bf,48,2,108.38,5.0,5.0,0.0,54.19,2,Repeat,0,0.631420239586393,Medium Risk
3a43af6775cec872d9a3c80707eb3336,115,2,501.03,5.0,5.0,0.0,250.515,1,Repeat,0,0.33981536520024874,Low Risk
3a4acf4c4c97cc25075d29f8d29f405b,101,2,506.23,5.0,5.0,0.0,253.115,1,Repeat,0,0.3615930211404619,Low Risk
3a502a4d1e63887120fdc3b323224d70,294,2,153.17000000000002,2.0,2.0,1.0,76.58500000000001,1,Repeat,1,0.9028517855178629,High Risk
3a5b0d10ee72cefb504df217532a4e6a,183,4,403.74,5.0,5.0,0.0,100.935,1,Repeat,1,0.7975967355377265,High Risk
3a62daf401b9dece811f8c31e0d01b43,325,3,72.14,4.0,4.0,0.0,24.046666666666667,2,Repeat,1,0.7338029009214967,High Risk
3a649b3c6b379a427fa6f4a5f646a43d,383,2,183.56,4.0,4.0,0.0,91.78,1,Repeat,1,0.7230827863493772,High Risk
3a73ce6fc3b392e1ca609b5548418c36,219,2,303.17,5.0,5.0,0.0,151.58499999999998,1,Repeat,1,0.4480623751291673,Low Risk
3a793b89f7683a13d4e1f2cb87844829,245,2,185.07,3.0,3.0,0.0,92.535,2,Repeat,1,0.6253386487629361,Medium Risk
3aa71d539bb760f054b280604391602a,271,3,228.71,3.6666666666666665,3.0,0.0,76.23666666666666,1,Repeat,1,0.8626863543210707,High Risk
3ae522de6b23a3699ef105d4c4b3b82d,330,2,82.19,4.0,4.0,0.0,41.095,1,Repeat,1,0.6313643076328592,Medium Risk
3ae8c60f0accef7157c38fccbaa4679a,19,3,65.43,1.0,1.0,1.0,21.81,1,Repeat,0,0.531539586938819,Medium Risk
3aea245d9232e5ed478003b4c7c0befd,426,2,66.72,4.0,4.0,0.0,33.36,2,Repeat,1,0.6756771824522209,High Risk
3af90f255e824d1d53b3584a4e89ad58,111,2,224.68,2.0,1.0,0.5,112.34,1,Repeat,0,0.32980730877931985,Low Risk
3b28f0054114806f37621c311da2dfdd,347,2,46.69,5.0,5.0,0.0,23.345,2,Repeat,1,0.5929435892471095,Medium Risk
3b448ea620c8771f1e3b7560d78d865b,318,3,157.12,5.0,5.0,0.0,52.373333333333335,1,Repeat,1,0.6413448494019705,Medium Risk
3b6f5d22fb32e6ac2fbbb944b18cf1bb,402,4,527.9200000000001,1.0,1.0,1.0,131.98000000000002,1,Repeat,1,0.9228793284205138,High Risk
3b87f48ebf7ec14b8dc26ab3df53ed47,567,2,69.1,4.0,4.0,0.0,34.55,1,Repeat,1,0.6643243774494514,Medium Risk
3b92b8617254e581d164b5d213d437a2,234,2,180.06,5.0,5.0,0.0,90.03,1,Repeat,1,0.5004693099009975,Medium Risk
3b93b770a314d48d7f698a09cab03370,56,2,223.1,5.0,5.0,0.0,111.55,1,Repeat,0,0.42925525433133593,Low Risk
3b97119ab53db4ae0144dff13c2ee26b,85,2,1170.78,4.5,4.0,0.0,585.39,1,Repeat,0,0.6374153968171096,Medium Risk
3b9c93b136fe968c604abd43b37295c6,508,2,208.8,3.0,3.0,0.0,104.4,2,Repeat,1,0.6754056652039244,High Risk
3ba2c7feb465bb3df6bb6c6c9014f839,110,5,93.15,5.0,5.0,0.0,18.630000000000003,1,Repeat,0,0.1727992968183234,Low Risk
3bab949ef05da8e9b3cfd541b6af0ffd,445,5,1166.64,5.0,5.0,0.0,233.32800000000003,2,Repeat,1,0.6861329383553059,High Risk
3bcd0ddf751cb9542efe9f6299fad626,54,2,208.92,5.0,5.0,0.0,104.46,1,Repeat,0,0.45847387827276964,Low Risk
3be412c1321c061d6f85c5e41530ce2d,161,2,220.59,2.5,1.0,0.5,110.295,1,Repeat,0,0.43621358441782215,Low Risk
3be6f224efc657da0b17bf5d287c20eb,230,4,88.8,5.0,5.0,0.0,22.2,2,Repeat,1,0.6661076200577664,Medium Risk
3bf662c4f5f2c4c73ae1ceb5dfd70f3b,217,2,57.5,5.0,5.0,0.0,28.75,2,Repeat,1,0.5628440865436147,Medium Risk
3bfda42ef722cb59c430e6be0b68628c,404,2,189.08,4.0,3.0,0.0,94.54,1,Repeat,1,0.509381854564337,Medium Risk
3bfe173fcbb50f640877b08ed736fd6e,43,2,969.01,3.0,3.0,0.0,484.505,2,Repeat,0,0.6019524965459787,Medium Risk
3c166bd80203dfb723ba32f64bedd87b,114,2,328.4,3.0,1.0,0.5,164.2,1,Repeat,0,0.44526906624695556,Low Risk
3c17f3270f1c874445ccccfee95fa17a,63,3,136.04,5.0,5.0,0.0,45.34666666666666,2,Repeat,0,0.446027013543507,Low Risk
3c25f47ab68536a1d3d6b29b9c8b7e63,275,2,117.14,5.0,5.0,0.0,58.57,1,Repeat,1,0.43188592252674823,Low Risk
3c38d8ff25f661253b873a6ce2eccee4,212,4,60.59,4.0,4.0,0.0,15.1475,2,Repeat,1,0.7268605247115784,High Risk
3c3dbbf3d36a7a4587efada79a3166cd,176,2,223.25,5.0,5.0,0.0,111.625,1,Repeat,0,0.42925525433133593,Low Risk
3c4ec6ddaa877cfafae87a312ede1071,45,2,172.18,5.0,5.0,0.0,86.09,2,Repeat,0,0.5534803677528746,Medium Risk
3c55426c2c84b47034776b4eae01a1e6,182,2,111.82,5.0,5.0,0.0,55.91,1,Repeat,1,0.4724187842423974,Low Risk
3c555d15cca5369965d1759ad9530a66,109,2,552.51,4.5,4.0,0.0,276.255,1,Repeat,0,0.37501390826844416,Low Risk
3c6934aa81e9b87adc82413bc4617873,264,2,36.48,4.0,4.0,0.0,18.24,2,Repeat,1,0.5924540426781733,Medium Risk
3c7c7e752e4f4f2d4ab5c5c195ff2461,203,2,126.53,5.0,5.0,0.0,63.265,2,Repeat,1,0.5975742038799657,Medium Risk
3c801d053bcdee6a0d8bd452e2f54e23,189,3,99.02,1.0,1.0,1.0,33.00666666666667,1,Repeat,1,0.7920198561727492,High Risk
3c884190b71bbb36aab161465ff1d2c7,194,2,124.78,4.0,3.0,0.0,62.39,1,Repeat,1,0.4700376630986746,Low Risk
3c9ee9d8004a02d1956ee4dca5a572ce,216,4,69.33,5.0,5.0,0.0,17.3325,2,Repeat,1,0.42206188066354317,Low Risk
3ca90669af3842a95b1c16b897791a88,86,2,232.97,5.0,5.0,0.0,116.485,1,Repeat,0,0.4076701074948619,Low Risk
3cb53a06e3758a8ee23882c36d2c7ff0,220,2,165.3,5.0,5.0,0.0,82.65,2,Repeat,1,0.6132750071375569,Medium Risk
3d0d76f399043498a5d188136c389b51,36,2,40.17,5.0,5.0,0.0,20.085,2,Repeat,0,0.509058126354758,Medium Risk
3d0f70584f6d968a0766ef766f7fa4c6,342,2,206.87,5.0,5.0,0.0,103.435,2,Repeat,1,0.5185997416528856,Medium Risk
3d277e0b7793208265a759f0c7edef1d,202,2,114.45,5.0,5.0,0.0,57.225,2,Repeat,1,0.6113400569382238,Medium Risk
3d4cd13fd525234c1c4a2304fbe769e0,260,3,291.64,5.0,5.0,0.0,97.21333333333332,1,Repeat,1,0.7380675532551855,High Risk
3d4f12dece1264e5d6321f1b7f003336,5,2,58.39,5.0,5.0,0.0,29.195,1,Repeat,0,0.4818090170649959,Medium Risk
3d50a44231c2a153219cef76ee3e445d,189,2,363.26,3.5,3.0,0.0,181.63,1,Repeat,1,0.4762666981388556,Low Risk
3d63d3e85947d64c59f9d3b6f43b4027,235,2,82.42,5.0,5.0,0.0,41.21,2,Repeat,1,0.5721394728304021,Medium Risk
3d64b4749c2bd5846f7b6396e0217a37,276,2,135.76999999999998,5.0,5.0,0.0,67.88499999999999,2,Repeat,1,0.6700483312866137,Medium Risk
3d71bc3ae0c9f857ffe17636e0d59aab,447,2,99.56,5.0,5.0,0.0,49.78,1,Repeat,1,0.7144026787139302,High Risk
3d740e7cbf7e5b18027f204bd01b0be4,383,3,178.82999999999998,3.0,3.0,0.0,59.60999999999999,1,Repeat,1,0.8205075944854239,High Risk
3d75cbf8643a1c15723adb850fb5f928,179,2,121.55,4.0,4.0,0.0,60.775000000000006,1,Repeat,0,0.43299460849803445,Low Risk
3d914d0c5f629821a7239567f8dcd139,244,2,105.86,5.0,5.0,0.0,52.93,2,Repeat,1,0.642062582638055,Medium Risk
3d93772915efa454a89bf52047b0b285,55,4,355.31,4.5,4.0,0.0,88.8275,2,Repeat,0,0.5039795421115443,Medium Risk
3daa1c97a3155484f70c88b19c90dfb5,42,2,762.05,5.0,5.0,0.0,381.025,1,Repeat,0,0.4407513676339833,Low Risk
3dbd379ad1ac719a420c62b40867ff3e,293,2,315.11,1.0,1.0,1.0,157.555,2,Repeat,1,0.71227237071441,High Risk
3de0c9303f39b7ccfe69ca11aee19cc6,127,3,725.8,3.6666666666666665,3.0,0.0,241.9333333333333,1,Repeat,0,0.42459316312536527,Low Risk
3deefd795808c47f79519d9461a5cbe4,34,2,93.19,5.0,5.0,0.0,46.595000000000006,2,Repeat,0,0.40636269901961486,Low Risk
3df4912077693dc7933267da9542825c,200,2,245.69,3.0,1.0,0.5,122.845,1,Repeat,1,0.4618469938212275,Low Risk
3e3d56f9737c010ccb5b67c601a18b53,30,2,212.63,5.0,5.0,0.0,106.315,1,Repeat,0,0.40541717074692535,Low Risk
3e43e6105506432c953e165fb2acf44c,183,9,1172.66,2.7777777777777777,1.0,0.2222222222222222,130.29555555555555,1,Repeat,1,0.7250924707600157,High Risk
3e47025034c5a31cff56168ac0519f1f,133,2,96.43,4.0,4.0,0.0,48.215,1,Repeat,0,0.35125019795173906,Low Risk
3e5306add1209e5ba184092dd1587282,230,3,209.79,5.0,5.0,0.0,69.93,1,Repeat,1,0.522799014299166,Medium Risk
3e5c78eabd5c34eaffe16c10eb7b1816,223,5,81.0,1.0,1.0,1.0,16.2,1,Repeat,1,0.8367564730416701,High Risk
3e5dd5efb71f831fffee3735c9e41e87,198,4,353.36,5.0,5.0,0.0,88.34,1,Repeat,1,0.8020427180935837,High Risk
3e6287e29d213536c6b120a6c269708a,319,2,116.47,3.0,3.0,0.0,58.235,2,Repeat,1,0.6982598323538464,High Risk
3e6658866cc636c1762c080ed56f44e6,163,2,291.67,3.0,1.0,0.5,145.835,1,Repeat,0,0.2928023463003013,Low Risk
3e7bb77746c1489704b3e041860dfb6d,66,2,154.09,5.0,5.0,0.0,77.045,1,Repeat,0,0.49203968506727025,Medium Risk
3e80bcfbfbc2c214e12f04dbc0af5540,231,2,102.64,5.0,5.0,0.0,51.32,2,Repeat,1,0.6354974785330257,Medium Risk
3ea4185126195c34ed9949d8e406d570,42,3,806.63,5.0,5.0,0.0,268.87666666666667,1,Repeat,0,0.29603080999991527,Low Risk
3eaf833afb9f6ad2eebd5c15202642fc,384,2,78.58,5.0,5.0,0.0,39.29,2,Repeat,1,0.6058360788522225,Medium Risk
3eb346477783a3af604a5f8306456355,143,2,57.85,4.0,4.0,0.0,28.925,1,Repeat,0,0.5767102601715636,Medium Risk
3ec83b54e0afb70def9480cd6b9097f7,184,2,1544.7599999999998,3.5,2.0,0.5,772.3799999999999,1,Repeat,1,0.5153700096981644,Medium Risk
3ecd7605ac791ae065e2ab8512934e5e,400,2,62.74,5.0,5.0,0.0,31.37,2,Repeat,1,0.5878082542706304,Medium Risk
3ecec63eb13591ff6e2ad09febb48a43,30,2,68.35,4.0,4.0,0.0,34.175,2,Repeat,0,0.5252243802227583,Medium Risk
3ed4235d521c24fec4f77d4254e070b8,236,2,871.26,5.0,5.0,0.0,435.63,2,Repeat,1,0.6898420973054535,High Risk
3edcab192482e9871c17b34cf98c3996,26,2,254.27,4.5,4.0,0.0,127.135,1,Repeat,0,0.42681324358049777,Low Risk
3ee4fae0862a2163c65481a46fd3469a,287,2,147.05,5.0,5.0,0.0,73.525,2,Repeat,1,0.5706397104181004,Medium Risk
3eec09d9d2254c3eda8cc7b436de223e,272,3,20.75,4.0,4.0,0.0,6.916666666666667,1,Repeat,1,0.8792449427964216,High Risk
3efe0b5190267d7d221eb2e8a9d20f22,212,2,50.01,3.0,3.0,0.0,25.005,2,Repeat,1,0.7840697300089167,High Risk
3f00548d480f59bdac5e1ad8a68dcfe1,226,2,230.21,5.0,5.0,0.0,115.105,1,Repeat,1,0.4496690734225992,Low Risk
3f006686765a7a0fa7d67e17fa09f8c6,305,2,85.14999999999999,4.0,4.0,0.0,42.575,2,Repeat,1,0.5643507445627471,Medium Risk
3f01021289a4c54f1c984262f4ba625b,341,2,1455.96,4.5,4.0,0.0,727.98,1,Repeat,1,0.6915478944884691,High Risk
3f0d042d25a660ce2e5aaf9cb11b5146,99,3,77.29,5.0,5.0,0.0,25.763333333333332,2,Repeat,0,0.5427053935796692,Medium Risk
3f36fa15a16c4850992aa0f33561906e,454,2,204.82,5.0,5.0,0.0,102.41,1,Repeat,1,0.4441653491136622,Low Risk
3f5534bf8c9378ee05b7dd684cb20e8a,296,2,146.3,4.5,4.0,0.0,73.15,1,Repeat,1,0.461882530595573,Low Risk
3f6ac9a49767899814866524054ba779,510,2,186.39,4.0,4.0,0.0,93.195,1,Repeat,1,0.7175313320647809,High Risk
3fdc39171d444e1a1cd4da98ac2e4adb,140,2,414.94,1.0,1.0,1.0,207.47,1,Repeat,0,0.9524892410269428,High Risk
3fe3e628c6c7a15ae96416826a4c5952,11,2,390.93,5.0,5.0,0.0,195.465,1,Repeat,0,0.5100466587619569,Medium Risk
3ff874206f1d7d1e3ffe12bc9c88c27c,30,2,122.51,4.0,3.0,0.0,61.255,2,Repeat,0,0.42231541630219654,Low Risk
3ffacb53c40311db8fd3827edd3d47b3,374,2,105.37,4.0,4.0,0.0,52.685,2,Repeat,1,0.6219428954304331,Medium Risk
401a006331c06b4b0c8830f87c13eb6a,407,2,827.16,4.0,4.0,0.0,413.58,1,Repeat,1,0.6695863828290592,Medium Risk
401ac46c41b69c91c61f47f04ff73c4b,220,2,63.27,5.0,5.0,0.0,31.635,1,Repeat,1,0.6180760668679407,Medium Risk
40278d2c324f238620cfa88e741bde1e,116,2,68.18,5.0,5.0,0.0,34.09,2,Repeat,0,0.4251867988860126,Low Risk
402a7717482f5f9be79614db6042aef0,363,2,1250.81,4.0,4.0,0.0,625.405,2,Repeat,1,0.7979115154355801,High Risk
4041baa51d9eae8f5955ccd4f02bb044,38,2,162.76,4.5,4.0,0.0,81.38,2,Repeat,0,0.3006404418859298,Low Risk
4067ba7df47a2bcb753ae5f7530fc7cc,457,2,176.21,1.0,1.0,1.0,88.105,1,Repeat,1,0.8441278206528536,High Risk
40730ca1af9742bd0bdbcef270ff4c76,274,2,179.98,5.0,5.0,0.0,89.99,1,Repeat,1,0.5004693099009975,Medium Risk
407a5174f1f623ad22257b00b8f8c770,105,2,117.12,4.0,4.0,0.0,58.56,1,Repeat,0,0.49207312613626547,Medium Risk
407a6773db6e845737d04a6e27e653b4,347,2,244.78,5.0,5.0,0.0,122.39,1,Repeat,1,0.41761435534258173,Low Risk
408aee96c75632a92e5079eee61da399,69,2,419.4,5.0,5.0,0.0,209.7,1,Repeat,0,0.5453277310658966,Medium Risk
408b1dc1bf28c3245e5eca9097e14b9f,189,2,107.28,2.5,1.0,0.5,53.64,1,Repeat,1,0.6413208266520314,Medium Risk
4092bf290aa60e4f2d4a0dcc2f38c954,66,2,583.77,3.5,2.0,0.5,291.885,1,Repeat,0,0.2897013530854513,Low Risk
409379e6e577c89589dade402e6c2522,181,2,366.99,3.0,1.0,0.5,183.495,1,Repeat,1,0.4647597485187749,Low Risk
409cb030498f575d1c941cecaf1d2a06,203,5,171.44,5.0,5.0,0.0,34.288,2,Repeat,1,0.6024354169328058,Medium Risk
409fd577bc2f7f6046d077ec56678abc,168,2,57.13,3.0,3.0,0.0,28.565,2,Repeat,0,0.4607698888739353,Low Risk
409fffcdaf4d0eb689458f1df6b2c240,224,2,406.15,1.0,1.0,1.0,203.075,1,Repeat,1,0.9558225743602758,High Risk
40acd47f4b76c72308a885e4357983a4,240,5,172.1,5.0,5.0,0.0,34.42,1,Repeat,1,0.7724663773927092,High Risk
40c222fdf42ca7cb872bb2c4ebf06f93,92,2,83.82,3.0,3.0,0.0,41.91,2,Repeat,0,0.49208562308769044,Medium Risk
40cbd5a0c68beb9778cf511bc134e379,208,2,106.21,5.0,5.0,0.0,53.105,1,Repeat,1,0.5798606747476722,Medium Risk
40da859b36bc1c8a0ca2e4c478efbbf8,243,4,92.2,5.0,5.0,0.0,23.05,2,Repeat,1,0.5807762010043777,Medium Risk
40f973c53ebd2ea74087766d3256c2b0,47,2,87.58,5.0,5.0,0.0,43.79,2,Repeat,0,0.5492103528077986,Medium Risk
410a0462acba9ae869f84450fae8a4ea,93,2,276.57,5.0,5.0,0.0,138.285,1,Repeat,0,0.40012570218751287,Low Risk
410f9b983169496799178835774f1f20,305,2,41.09,5.0,5.0,0.0,20.545,2,Repeat,1,0.5620965373154635,Medium Risk
4127cb95c20254485869d698037a3dfd,446,2,160.57999999999998,4.0,4.0,0.0,80.28999999999999,1,Repeat,1,0.6842755417392755,High Risk
412f80b814dba8dd3aa39c6be5bb29c8,535,3,62.68,4.0,4.0,0.0,20.89333333333333,2,Repeat,1,0.5423075714491513,Medium Risk
41348c09a551501117e31f8a4149950c,260,2,289.11,3.5,3.0,0.0,144.555,1,Repeat,1,0.5167673848084917,Medium Risk
413953669babc67fd371bb95cb892bbc,363,2,192.66,5.0,5.0,0.0,96.33,1,Repeat,1,0.4746122574881864,Low Risk
415b073d153528fa1ed35a42e39945da,61,2,124.3,1.0,1.0,1.0,62.15,1,Repeat,0,0.361177347432359,Low Risk
417021b1b4553c55daa22f17dbf37cdc,152,2,365.55,5.0,5.0,0.0,182.775,1,Repeat,0,0.4507568138153251,Low Risk
4186b96df8197e7b4982a751c1dde3b6,13,2,55.08,4.0,3.0,0.0,27.54,2,Repeat,0,0.30310809350755186,Low Risk
418ee6e3b8f19158d67d5039f19783b9,471,4,168.44,5.0,5.0,0.0,42.11,1,Repeat,1,0.7933081173437014,High Risk
4191bcfd448dc07138d2951ea4d10008,296,2,178.01,4.5,4.0,0.0,89.005,1,Repeat,1,0.39200994233612135,Low Risk
41a3b256cc497dc952a815b848345cbc,215,3,421.69,1.0,1.0,1.0,140.56333333333333,2,Repeat,1,0.9417657894815538,High Risk
41b3ab6b1f95cbd2afb361e852a56917,351,2,131.12,2.0,1.0,0.5,65.56,2,Repeat,1,0.6945308666219904,High Risk
41b4af321ed477242aebe74652fd8219,79,2,254.23,5.0,5.0,0.0,127.115,1,Repeat,0,0.423011926393218,Low Risk
41d57ab847e5ccbe403f46b07ee577d6,2,2,153.12,5.0,5.0,0.0,76.56,1,Repeat,0,0.45735139604976144,Low Risk
4220ae19dee604e8c1dddccd4e535502,110,3,60.82,5.0,5.0,0.0,20.273333333333333,2,Repeat,0,0.3959886743542997,Low Risk
42398dee8f2098eec5579129cc1a6f5e,274,2,292.73,4.5,4.0,0.0,146.365,1,Repeat,1,0.5220704643833709,Medium Risk
423d40b193638955a782839886648464,22,2,958.13,5.0,5.0,0.0,479.065,1,Repeat,0,0.28721419069821624,Low Risk
424307ee211c252263d3a4e712ef3bb2,230,2,105.14,3.0,3.0,0.0,52.57,1,Repeat,1,0.6829683054963435,High Risk
424f29ff12eedc934f6bc9c90c449aec,18,2,58.28999999999999,4.0,4.0,0.0,29.145,2,Repeat,0,0.5171607956905813,Medium Risk
425634deb94b1080fc7d283f3a644941,321,2,145.35,3.0,1.0,0.5,72.675,2,Repeat,1,0.4326018301018468,Low Risk
4291db0da71914754618cd789aebcd56,29,3,627.74,4.333333333333333,4.0,0.0,209.24666666666667,1,Repeat,0,0.4283021545761903,Low Risk
429de3d8004cbe46652a0e069fc545e3,216,2,73.18,4.5,4.0,0.0,36.59,1,Repeat,1,0.6508643401951073,Medium Risk
42befda568ea0df110b6cec63c233bea,160,3,236.76,5.0,5.0,0.0,78.92,2,Repeat,0,0.3971449733139946,Low Risk
42c933d49eb9dfdf9db525156e9aa506,224,2,33.1,5.0,5.0,0.0,16.55,2,Repeat,1,0.4913751473016566,Medium Risk
42ea819a53be93df8475ffc757272bdd,373,4,120.5,5.0,5.0,0.0,30.125,2,Repeat,1,0.5125651083593862,Medium Risk
42f7f650a6dc98f25a476d34c768d3bc,228,2,122.13,5.0,5.0,0.0,61.065,1,Repeat,1,0.47725904413281606,Low Risk
4307ca57b237ef2790e2a99ebcf3c7db,205,2,354.20000000000005,1.0,1.0,1.0,177.10000000000002,1,Repeat,1,0.7518093508521712,High Risk
431009e9bc3dbfd4d5076bf068706013,29,2,388.88,2.0,2.0,1.0,194.44,1,Repeat,0,0.9085157077989011,High Risk
43128f4462af59091a28f9141a3ee7ba,506,11,137.48,5.0,5.0,0.0,12.498181818181818,2,Repeat,1,0.9001922243191207,High Risk
43255e3df6cda368809baa2fc72872c8,201,2,127.88,3.5,3.0,0.0,63.94,1,Repeat,1,0.6183238868358095,Medium Risk
4329304379be864816803affb61e678b,155,2,66.39,5.0,5.0,0.0,33.195,2,Repeat,0,0.5413487506385141,Medium Risk
432aa6200ee9673be90863a912dc91dc,170,2,133.35000000000002,5.0,5.0,0.0,66.67500000000001,1,Repeat,0,0.4230478123799125,Low Risk
4334d951bc627101134c27105c5dbb37,130,2,38.13,5.0,5.0,0.0,19.065,2,Repeat,0,0.5898718517291427,Medium Risk
434825743a3426c100c479f571816a81,408,6,108.25,3.6666666666666665,1.0,0.3333333333333333,18.041666666666668,2,Repeat,1,0.7463366400172636,High Risk
435394d047f4979f9d913a5d04581aa2,451,2,55.69,5.0,5.0,0.0,27.845,2,Repeat,1,0.5619011221489173,Medium Risk
43714f2590bcb9f935ae68073d6c34f1,219,2,314.6,1.0,1.0,1.0,157.3,1,Repeat,1,0.7356078644674618,High Risk
4377c22228de511d013c6a7560d58a2d,271,2,261.14,4.5,4.0,0.0,130.57,1,Repeat,1,0.5391153145636588,Medium Risk
438075c81d9754683acd493b24660f76,35,2,97.86,5.0,5.0,0.0,48.93,2,Repeat,0,0.5092136457858313,Medium Risk
43bd836114d1e78b657e75ae1671d605,226,2,144.47,2.0,2.0,1.0,72.235,2,Repeat,1,0.8610182046019617,High Risk
43c32e42823618e190055ee638d41ab1,361,2,244.4,5.0,5.0,0.0,122.2,2,Repeat,1,0.5217125586573426,Medium Risk
43c73f9043398f0dd2163fc5f825e61a,294,2,243.37,5.0,5.0,0.0,121.685,1,Repeat,1,0.42361435534258174,Low Risk
43dce1c46f91f3cd233905d0a8b19153,177,2,212.66,5.0,5.0,0.0,106.33,1,Repeat,0,0.40541717074692535,Low Risk
43f9d5ace80c6d3c5c09544bc2fa8484,261,2,107.76,2.0,1.0,0.5,53.88,1,Repeat,1,0.7268133973510494,High Risk
4440347c82849cd13be225a1cafba6ba,174,2,163.07999999999998,1.0,1.0,1.0,81.53999999999999,1,Repeat,0,0.48655829042882476,Medium Risk
444afd392665f1cc1f3b65ec48063735,190,2,169.06,5.0,5.0,0.0,84.53,1,Repeat,1,0.5068474047149463,Medium Risk
4452b8ef472646c4cc042cb31a291f3b,278,3,32.379999999999995,4.0,4.0,0.0,10.793333333333331,1,Repeat,1,0.6436579551856482,Medium Risk
445929ecbbdda5bc15b0283394bac0f4,229,2,113.15,3.0,3.0,0.0,56.575,2,Repeat,1,0.6864542733142025,High Risk
447323c765a8a12f50babea794075c09,274,2,109.26,5.0,5.0,0.0,54.63,2,Repeat,1,0.654074376296968,Medium Risk
4473c7b8da89833fc08fcd3443faea81,196,2,49.68,5.0,5.0,0.0,24.84,1,Repeat,1,0.664800264141083,Medium Risk
448f663622338f4cb25c75f16aa9ef95,359,2,26.68,5.0,5.0,0.0,13.34,2,Repeat,1,0.8069323450648536,High Risk
44a22a3351d7f1bb3d337d1be11b41fb,256,2,118.48,5.0,5.0,0.0,59.24,1,Repeat,1,0.4245950665898957,Low Risk
44adda057b51a700d1e287783b02516e,108,2,659.98,4.5,4.0,0.0,329.99,2,Repeat,0,0.1738900499132966,Low Risk
44b49176f1aca9533b67f3eedab0b2de,65,2,211.63,4.0,4.0,0.0,105.815,1,Repeat,0,0.4766425102607807,Low Risk
44b5ed236201a54be80b177c14cc9379,202,2,21.77,4.0,4.0,0.0,10.885,2,Repeat,1,0.7960664689257393,High Risk
44b6bbfea26596437062a38c8e6bcec1,463,3,346.87,5.0,5.0,0.0,115.62333333333332,2,Repeat,1,0.5658534530325772,Medium Risk
44bd7571a7dad968306f7776bd5a5745,191,2,235.68,4.0,4.0,0.0,117.84,1,Repeat,1,0.5643395577150401,Medium Risk
44dbd08cc06662e0ca8ac504aac75f18,129,2,498.5,2.5,1.0,0.5,249.25,1,Repeat,0,0.4171635386653269,Low Risk
44dea3dd3d776aad6275f1417e04f4c8,533,2,78.6,3.0,3.0,0.0,39.3,2,Repeat,1,0.5137315035558626,Medium Risk
44e64b7162915525578f601e73e72b16,128,2,102.16,4.0,3.0,0.0,51.08,2,Repeat,0,0.36320706236567707,Low Risk
44e82b021428a6ded3a9e07327b09837,305,2,35.0,5.0,5.0,0.0,17.5,1,Repeat,1,0.5191590042512867,Medium Risk
44ed2c2de63bfe22f6596547584d7372,347,2,145.31,5.0,5.0,0.0,72.655,1,Repeat,1,0.4249256090391318,Low Risk
44fbef5584f89fe2041a4a728221f5ed,120,2,84.8,4.0,4.0,0.0,42.4,2,Repeat,0,0.5120679056584373,Medium Risk
450e8c311600cf9ba2fd50805126ad6e,219,2,70.41,5.0,5.0,0.0,35.205,2,Repeat,1,0.6033894698997898,Medium Risk
