customer_unique_id,recency_days,total_orders,total_spent,avg_review,min_review,pct_low_review,avg_payment,payment_types,buyer_type,churned
297ec5afd18366f5ba27520cc4954151,109,3,1451.0,5.0,5.0,0.0,483.6666666666667,1,Repeat,0
298c3e1a698283a45f1c94df3942bb3b,154,2,136.89,5.0,5.0,0.0,68.445,1,Repeat,0
299905e3934e9e181bfb2e164dd4b4f8,397,2,169.76,5.0,5.0,0.0,84.88,2,Repeat,1
29b0e029cfa4d858a9c22d9f3b701921,112,2,668.19,1.0,1.0,1.0,334.095,2,Repeat,0
29b4050c0a2859c145859bb74ac03e0d,457,2,64.79,5.0,5.0,0.0,32.395,2,Repeat,1
29c35f5d358a3c39cdafa48c1a947cbc,411,2,105.89,4.0,4.0,0.0,52.945,2,Repeat,1
29d72fba272ad06ed0b2ac6351da042f,100,2,267.96000000000004,3.5,3.0,0.0,133.98000000000002,2,Repeat,0
29dbbd0c3219e686ce393679d69d9d76,164,2,66.87,5.0,5.0,0.0,33.435,2,Repeat,0
29dc4aeff866d6a940c471a3ea4faef0,485,2,72.9,5.0,5.0,0.0,36.45,1,Repeat,1
29f8e372b3b1d42ad2e00a0b976bfc34,121,2,487.88,5.0,5.0,0.0,243.94,1,Repeat,0
2a0f96535227947999b8171249b5c0c3,291,2,200.61,4.0,4.0,0.0,100.305,2,Repeat,1
2a106f11b8ddd823f56fdca06f043dbd,230,2,158.11,1.0,1.0,1.0,79.055,2,Repeat,1
2a17d0a71f5910d7207819f9ca9ec12b,26,2,146.0,4.5,4.0,0.0,73.0,2,Repeat,0
2a2713562477f28c875ad40f4f69d2a0,510,2,315.4,5.0,5.0,0.0,157.7,2,Repeat,1
2a29f0a102a645fa91fd0feb0485f068,451,2,41.24,5.0,5.0,0.0,20.62,2,Repeat,1
2a32808072365c90275fccd0fff8b051,134,2,778.46,3.0,3.0,0.0,389.23,1,Repeat,0
2a34af7c4b1b83d78b14cf6b9c32c3b9,157,2,222.91,5.0,5.0,0.0,111.455,1,Repeat,0
2a36404701b15c414647a2ec2102baba,51,2,364.63,5.0,5.0,0.0,182.315,1,Repeat,0
2a393a5dee1588a253bb682ce017c9bc,188,2,59.0,3.0,3.0,0.0,29.5,2,Repeat,1
2a3d4df1de5c9feee497328298916d41,244,2,233.53,3.5,3.0,0.0,116.765,2,Repeat,1
2a3f4536e732a04cfad59b6e50c2e925,292,2,103.5,5.0,5.0,0.0,51.75,1,Repeat,1
2a532e879c1278727d9d7001890cd333,218,2,205.11,4.5,4.0,0.0,102.555,1,Repeat,1
2a7f837de6a1999e457b8e3c5619156f,29,3,110.28,2.6666666666666665,2.0,0.3333333333333333,36.76,2,Repeat,0
2aa179b290dfd52cb75f4bf6aa8e792e,325,3,135.29000000000002,5.0,5.0,0.0,45.09666666666667,2,Repeat,1
2aba7239448982a76a0a79666419e3a3,221,3,495.65999999999997,5.0,5.0,0.0,165.22,1,Repeat,1
2ac4312997e09e6770fd4c3d52adf77a,233,3,157.93,4.666666666666667,4.0,0.0,52.64333333333334,2,Repeat,1
2ac6f6d09c75bb721defa2eb7a4f52a1,303,2,78.50999999999999,4.0,4.0,0.0,39.254999999999995,1,Repeat,1
2ae3c67452283d5a0d30b32e0d33296e,214,2,105.25,3.0,1.0,0.5,52.625,1,Repeat,1
2ae6a57dcdd2f1424598fc480cbf698a,193,2,421.41,5.0,5.0,0.0,210.705,1,Repeat,1
2ae9c276a5197266a4ed4987688c0360,414,2,31.689999999999998,4.0,4.0,0.0,15.844999999999999,2,Repeat,1
2aeb0dfa26aedb90b657e97b5e32c1fd,77,2,43.300000000000004,4.0,4.0,0.0,21.650000000000002,2,Repeat,0
2b055d03c0c7dc1678cd3b261b93aaa3,251,2,55.690000000000005,1.0,1.0,1.0,27.845000000000002,2,Repeat,1
2b0d2a4ffe3906cd18019c2463cfeee9,57,2,517.0,5.0,5.0,0.0,258.5,2,Repeat,0
2b100d3737ff053e5003640064ee6ad8,308,3,187.61,4.333333333333333,3.0,0.0,62.53666666666667,1,Repeat,1
2b161eaf4956b131691842e87b3c39c7,170,5,412.96000000000004,4.6,4.0,0.0,82.59200000000001,2,Repeat,0
2b174670dbec666bbc68b6e2a4062740,416,2,331.94000000000005,5.0,5.0,0.0,165.97000000000003,1,Repeat,1
2b19910e856b2ba3e7257e63a093a3df,338,2,262.96000000000004,4.0,4.0,0.0,131.48000000000002,1,Repeat,1
2b1a443295eb2104e29e060cfc7faf4b,415,2,72.38,4.0,4.0,0.0,36.19,1,Repeat,1
2b406323e59105a332238e74036dd4e1,143,2,53.19,5.0,5.0,0.0,26.595,2,Repeat,0
2b4871f788b44ee004ec2c7fc7cd420b,303,2,289.84000000000003,3.5,3.0,0.0,144.92000000000002,1,Repeat,1
2b4efa2bb0d9e62ee5e197cacd93c0d6,213,2,396.02000000000004,4.5,4.0,0.0,198.01000000000002,1,Repeat,1
2b5c14b7e1a3d88ff7e0c46e15851f5f,408,2,121.06,2.0,1.0,0.5,60.53,1,Repeat,1
2b5ffb4c42d26e466ad575ecce365aa2,139,2,148.51,5.0,5.0,0.0,74.255,1,Repeat,0
2b6ce149982204423f4efac29701255a,234,3,626.82,5.0,5.0,0.0,208.94000000000003,2,Repeat,1
2b775b75afa0be08220fb73a7e68df3b,303,2,126.72,5.0,5.0,0.0,63.36,1,Repeat,1
2b895cf0ddf156f35a694db7a0a81dc8,399,2,49.09,3.0,3.0,0.0,24.545,2,Repeat,1
2b8de040fdd95ad2c9e6cacaf98c5644,335,3,77.57,5.0,5.0,0.0,25.856666666666666,2,Repeat,1
2b91bb4588971e47d6555d038dcbc192,421,4,72.67999999999999,5.0,5.0,0.0,18.169999999999998,1,Repeat,1
2b952792a20f6076f6e7a9c6a27ade02,278,2,130.14,4.5,4.0,0.0,65.07,2,Repeat,1
2b9bd15bf8e54b231c518790c55e5f92,79,2,115.76,5.0,5.0,0.0,57.88,1,Repeat,0
2b9eecb2934f557413764d0806a83a52,133,2,884.2,5.0,5.0,0.0,442.1,2,Repeat,0
2ba2a64ec7aa8e278ddc59615dcd4dcc,453,2,64.1,5.0,5.0,0.0,32.05,2,Repeat,1
2ba5c871cccf8e10df91f77d1dc58006,520,2,181.98,5.0,5.0,0.0,90.99,2,Repeat,1
2bab912151acdc1fcd1d68811f63963e,374,2,79.83,5.0,5.0,0.0,39.915,2,Repeat,1
2bca5fe01d46ab5cc2bc5aaade88d850,396,6,19.0,5.0,5.0,0.0,3.1666666666666665,2,Repeat,1
2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,296,2,103.11,5.0,5.0,0.0,51.555,1,Repeat,1
2be5dce8b491a7bc6a65d6e91bf49812,6,2,150.61,5.0,5.0,0.0,75.305,1,Repeat,0
2be7e51058c4afda672bf4d14a4dcda9,37,2,56.07,5.0,5.0,0.0,28.035,2,Repeat,0
2beca05a77d050fe5cf749423d30e04b,80,2,195.08,5.0,5.0,0.0,97.54,2,Repeat,0
2c20ac1a2614be46254407941cf45804,325,2,88.03999999999999,4.0,4.0,0.0,44.019999999999996,2,Repeat,1
2c257e7df1ba0a98ac35fd4c2f800c5f,522,2,211.0,4.0,4.0,0.0,105.5,2,Repeat,1
2c4170d67162923fbc4d027718399427,217,2,172.54999999999998,5.0,5.0,0.0,86.27499999999999,2,Repeat,1
2c45ab66a3dae52960147e76a35740ff,28,2,228.59,5.0,5.0,0.0,114.295,1,Repeat,0
2c6a91479a7dc00d8c9d650d8dee88ca,225,2,399.53,5.0,5.0,0.0,199.765,1,Repeat,1
2c79f90c9f6a30bcf44d5b3e9e6eee4c,14,3,187.26,4.0,4.0,0.0,62.419999999999995,2,Repeat,0
2c8aab4e7ed3498504d3080effd91163,201,2,66.1,5.0,5.0,0.0,33.05,2,Repeat,1
2c961ee955abb3ac9a80babd54ed4156,215,2,160.44,4.5,4.0,0.0,80.22,1,Repeat,1
2ca59de5f065107ef5add18625776bdb,275,2,44.1,5.0,5.0,0.0,22.05,1,Repeat,1
2cc50daf3fe30ca67ca4fbfecdbd9291,130,2,34.589999999999996,5.0,5.0,0.0,17.294999999999998,1,Repeat,0
2cd8b412a233023c50f0a36f12c5524a,489,2,345.58,5.0,5.0,0.0,172.79,2,Repeat,1
2cf396c9e24e7627ff042cccb209b9e6,345,2,429.29999999999995,3.5,2.0,0.5,214.64999999999998,1,Repeat,1
2cff422ea56f68a1e1bdce4371b88d66,100,2,110.44,5.0,5.0,0.0,55.22,1,Repeat,0
2d0301ff4c32ef70647295dfbaba7116,383,2,165.14,5.0,5.0,0.0,82.57,2,Repeat,1
2d0aa39055b967248bf551e220b55f59,184,2,56.46,5.0,5.0,0.0,28.23,1,Repeat,1
2d14556024f4bbe01f147576097c42fe,24,2,320.4,5.0,5.0,0.0,160.2,1,Repeat,0
2d1768ecedef896a26c0d5db869a4c45,419,3,87.52999999999999,4.0,4.0,0.0,29.176666666666662,2,Repeat,1
2d200dbe180dbd034616da1fced3e949,128,4,93.92,5.0,5.0,0.0,23.48,2,Repeat,0
2d49eaf79111ff286fe657aadbed5a28,115,2,150.95,5.0,5.0,0.0,75.475,1,Repeat,0
2d53a3a6aec36afadaac2b4e346cef70,226,2,54.05,3.0,3.0,0.0,27.025,1,Repeat,1
2d5e5796e7901464c00407e69739c6db,87,2,217.39,5.0,5.0,0.0,108.695,1,Repeat,0
2d6c161ff6241d897f6070eb08e408cd,285,2,57.58,5.0,5.0,0.0,28.79,1,Repeat,1
2d73921f8b657537c34508cc330e022e,264,2,36.78,4.0,4.0,0.0,18.39,2,Repeat,1
2d7a88002fb4c6073fbef4f59707a0e0,587,2,258.95,5.0,5.0,0.0,129.475,1,Repeat,1
2d7c6bd64b139f0f40968dd19c629532,394,2,232.76,5.0,5.0,0.0,116.38,1,Repeat,1
2d9decde68108c2233c662aeb3310a64,202,2,91.89,5.0,5.0,0.0,45.945,2,Repeat,1
2d9ec110d285f0e7c501933dc7fed4d4,55,2,554.35,5.0,5.0,0.0,277.175,1,Repeat,0
2da1a627d2ec3b57ecabc9249d7266ed,49,2,224.01999999999998,4.0,4.0,0.0,112.00999999999999,2,Repeat,0
2dacd79aa5d1a86240b37b6c588de551,182,3,459.08,2.3333333333333335,1.0,0.3333333333333333,153.02666666666667,1,Repeat,1
2dc7f51f05ba1b1a92608e45e55d1fe1,251,2,105.14000000000001,4.5,4.0,0.0,52.57000000000001,1,Repeat,1
2dcbfb99d95c7ba6eb992a98627f45b8,269,2,285.23,1.0,1.0,1.0,142.615,1,Repeat,1
2dd7f52683f631651a5d94056935e1e1,198,2,171.14,5.0,5.0,0.0,85.57,1,Repeat,1
2ddaeeb8948d70423c3326843412fccf,69,2,143.42,5.0,5.0,0.0,71.71,2,Repeat,0
2ddc001b620bd90d0f4378cfde1db887,148,5,483.33,5.0,5.0,0.0,96.666,3,Repeat,0
2df1d02e053e5faf28d6d408aebd07c2,229,3,524.08,1.0,1.0,1.0,174.69333333333336,2,Repeat,1
2dfafba03464ada6371a57ef1e94cc4b,343,2,173.88,5.0,5.0,0.0,86.94,2,Repeat,1
2dfc1dc2371019435ae8a8f78ca4219d,499,2,279.20000000000005,5.0,5.0,0.0,139.60000000000002,1,Repeat,1
2e08911037fe7ec67377711eee1fdbf3,181,2,357.78000000000003,4.5,4.0,0.0,178.89000000000001,1,Repeat,1
2e0a2166aa23da2472c6a60c4af6f7a6,305,2,299.53,5.0,5.0,0.0,149.765,2,Repeat,1
2e0b9ebd84e24a4ea2fb386a3a1a7a15,80,5,90.12,2.0,2.0,1.0,18.024,1,Repeat,0
2e26da8b07bfb26f89a2c1c22e32f9d6,523,2,38.510000000000005,5.0,5.0,0.0,19.255000000000003,2,Repeat,1
2e366b0c6451864364bab2e7917ca1bb,456,2,113.56,1.0,1.0,1.0,56.78,2,Repeat,1
2e3e726bbef1b330208c1e746281ceaa,13,3,56.2,5.0,5.0,0.0,18.733333333333334,1,Repeat,0
2e43e031f10de28e557c35ef668f9396,581,6,846.01,5.0,5.0,0.0,141.00166666666667,1,Repeat,1
2e49a3bbeb76297ee0ff49df39c2456c,10,3,205.07,5.0,5.0,0.0,68.35666666666667,2,Repeat,0
2e4abe9d674b4655fc04dc7daf05128a,568,2,462.63,4.0,4.0,0.0,231.315,2,Repeat,1
2e4b2859f69b4959ac19a2b4ba783146,231,2,40.410000000000004,5.0,5.0,0.0,20.205000000000002,2,Repeat,1
2e5e4750ae1b10f13eba20047a0a2523,45,2,72.6,4.0,4.0,0.0,36.3,2,Repeat,0
2e6922b1b345f1606b329d24f3d09136,332,2,29.880000000000003,4.0,4.0,0.0,14.940000000000001,2,Repeat,1
2e7b9d854bd86de4428c28f43e83a365,278,2,148.06,4.0,4.0,0.0,74.03,2,Repeat,1
2e7c511f54e9d94776c606007d672a22,141,2,628.95,5.0,5.0,0.0,314.475,1,Repeat,0
2e9399fc2fe209771a6f719e14bdb6fe,278,2,190.01999999999998,5.0,5.0,0.0,95.00999999999999,1,Repeat,1
2eb9ff5cb02c68fb6766ce8eb07843dc,220,2,165.3,4.0,4.0,0.0,82.65,2,Repeat,1
2eba6acde8e5a52e86f94b2c6224a986,164,9,189.07999999999998,4.0,4.0,0.0,21.008888888888887,2,Repeat,0
2ec8ac65d48e7bd9b09a2f66971246f9,204,2,143.34,5.0,5.0,0.0,71.67,2,Repeat,1
2ee6fd85dcb54c837367e2b9aa04e8eb,182,2,285.63,1.0,1.0,1.0,142.815,1,Repeat,1
2ef9e79cf6bf3c0dac3b48c8dd46259e,120,2,142.49,5.0,5.0,0.0,71.245,2,Repeat,0
2f118e666b41b76a61d8cdbbc19f7735,60,2,364.63,4.5,4.0,0.0,182.315,1,Repeat,0
2f1ae2ed6bbc4661d04c271560570c54,151,2,111.28999999999999,4.5,4.0,0.0,55.644999999999996,1,Repeat,0
2f228227554a06f96748919f0859c46b,38,2,111.73,5.0,5.0,0.0,55.865,2,Repeat,0
2f28267abd72c01678895a923690d89b,563,2,109.72999999999999,5.0,5.0,0.0,54.864999999999995,2,Repeat,1
2f293b442348c20d12aa4537bd3d7234,99,2,314.01,5.0,5.0,0.0,157.005,2,Repeat,0
2f2cb44412b6fab757a8776fa3a3fe6a,268,3,46.5,1.0,1.0,1.0,15.5,2,Repeat,1
2f2eb7c27c3524e70a2635708d780dd6,240,2,517.24,5.0,5.0,0.0,258.62,2,Repeat,1
2f2f4b5a5700a5b108e6da7f0f5f5bb3,83,2,203.32999999999998,3.5,2.0,0.5,101.66499999999999,1,Repeat,0
2f3e471ccafcf2435eb71488675a2fc7,184,2,228.88,5.0,5.0,0.0,114.44,1,Repeat,1
2f3ffd9f28e0a140401a51e8ec5ec4d6,26,2,152.68,1.0,1.0,1.0,76.34,1,Repeat,0
2f415501f319de1f14dcbb8f67d402db,276,2,638.58,4.0,4.0,0.0,319.29,2,Repeat,1
2f41863e0922b8d1fbb756691b5c315b,510,2,272.64,4.0,4.0,0.0,136.32,1,Repeat,1
2f5d781ceb0b51582c9f09dccd625d59,59,2,79.08,5.0,5.0,0.0,39.54,2,Repeat,0
2f679a526d3b619beccc26a3d1435de4,270,3,163.29,3.6666666666666665,3.0,0.0,54.43,2,Repeat,1
2f7c13c9fa506d0b141990d5b55fd936,277,3,122.19,5.0,5.0,0.0,40.73,1,Repeat,1
2f7c8c8386941ce0ef458ca7ff304123,375,2,247.93,4.5,4.0,0.0,123.965,1,Repeat,1
2f87ccd8d2d676d667a844ee5c6a17bd,224,2,405.52,4.0,3.0,0.0,202.76,1,Repeat,1
2f8b722d3e62bb8a9860c7a29ad2b60f,578,11,227.89999999999998,5.0,5.0,0.0,20.718181818181815,1,Repeat,1
2f8e81a14c6c33ac220ae426c2762bd4,187,2,161.48,1.0,1.0,1.0,80.74,2,Repeat,1
2f9df71205a69aedb559c1d673b016f2,277,3,38.99,5.0,5.0,0.0,12.996666666666668,1,Repeat,1
2fa63db193ecb500d4058cae36026f8f,128,2,446.16,5.0,5.0,0.0,223.08,1,Repeat,0
2fb691b537417b45297b69ac3bb59fe5,136,2,62.309999999999995,5.0,5.0,0.0,31.154999999999998,2,Repeat,0
2fb6dae4fb3a2f917940978144362cd2,137,2,189.36,5.0,5.0,0.0,94.68,2,Repeat,0
2fbac141bcb7101d19fab96ef64100b3,475,2,130.52,3.0,3.0,0.0,65.26,1,Repeat,1
2fc5e667ccf2a1c87a798be23f1c920a,299,3,657.04,2.3333333333333335,1.0,0.6666666666666666,219.01333333333332,1,Repeat,1
2fd07dc5dbae616986e00fb72e7a779b,115,2,202.74,4.5,4.0,0.0,101.37,1,Repeat,0
2fe074ea3cc24b8fd57d29effc995f8b,272,2,1043.06,5.0,5.0,0.0,521.53,1,Repeat,1
2ff1b818fb048c44dc6629f013cceae6,390,2,289.92,5.0,5.0,0.0,144.96,1,Repeat,1
2ff3dcc998781b110af2dd048670f33a,421,2,276.03,1.0,1.0,1.0,138.015,2,Repeat,1
2ff5a158a294eb0441d9a1cc0135826e,190,2,67.91,5.0,5.0,0.0,33.955,2,Repeat,1
3008c9a0da4d259b05093a3c149ed7be,462,2,25.77,5.0,5.0,0.0,12.885,2,Repeat,1
301a6d74a3eb7cd8e3508a045b8fa2e1,371,2,591.1700000000001,5.0,5.0,0.0,295.58500000000004,1,Repeat,1
301d1ce5a76b7e1bc47e5115bf5eb6ba,64,14,529.55,5.0,5.0,0.0,37.824999999999996,2,Repeat,0
30252a1d57cd506ae0f8e4d17ea834c9,135,4,109.16,5.0,5.0,0.0,27.29,2,Repeat,0
30274cfdf55a86a2825c5c8e18a6262c,270,2,136.3,1.0,1.0,1.0,68.15,2,Repeat,1
30344e4168de593673fc8a3d5f2c8877,263,2,177.87,5.0,5.0,0.0,88.935,1,Repeat,1
30367ff019dc0c14b5b310e189010938,457,2,127.44,5.0,5.0,0.0,63.72,1,Repeat,1
303e21583f459bad9d5bccbf26607662,64,2,93.33,5.0,5.0,0.0,46.665,2,Repeat,0
305fc5e8eb0268e3935d867f000ab9b4,533,2,87.75999999999999,5.0,5.0,0.0,43.879999999999995,1,Repeat,1
3069f30fbf3f30057b1b4ff36c72208e,405,9,117.85,3.0,3.0,0.0,13.094444444444443,1,Repeat,1
30a0640ac0c764b1bb8622eaa476de2f,294,2,336.48,5.0,5.0,0.0,168.24,1,Repeat,1
30a81e307f19e822e7199139fe52b1b0,166,3,131.31,4.666666666666667,4.0,0.0,43.77,1,Repeat,0
30b782a79466007756f170cb5bd6bbd8,30,2,166.51000000000002,4.0,4.0,0.0,83.25500000000001,1,Repeat,0
30d2d6693d77801c2bcdfafbba202462,170,2,174.92,4.0,3.0,0.0,87.46,1,Repeat,0
30dfe1a7cf380d520bc9b3ff88692b7e,99,2,37.230000000000004,5.0,5.0,0.0,18.615000000000002,2,Repeat,0
30ef5e810ce7b4d734f0690cab4e508e,76,2,76.08,5.0,5.0,0.0,38.04,2,Repeat,0
30f26a52896033a63b34125e91ce5c59,445,2,139.07,3.0,3.0,0.0,69.535,2,Repeat,1
30f2769b3662f1f1a6a6693b34fb1810,83,5,221.43,4.0,4.0,0.0,44.286,2,Repeat,0
310647380793836bfa5b7b6b3f518423,316,3,385.27,5.0,5.0,0.0,128.42333333333332,1,Repeat,1
3110339155d740dc64b31e1666952100,449,3,147.17,5.0,5.0,0.0,49.056666666666665,1,Repeat,1
3115e354768c8b1951fab14116652fc3,44,3,145.88,5.0,5.0,0.0,48.626666666666665,2,Repeat,0
311b7759da40d8d24724a882f0641308,146,8,622.08,4.0,4.0,0.0,77.76,1,Repeat,0
3124024ba0f91794170d3d64dc9f57bf,175,2,85.39,3.0,3.0,0.0,42.695,2,Repeat,0
31329ee430dd72f8e82f49a71e198a12,285,2,319.98,4.0,4.0,0.0,159.99,2,Repeat,1
313febe2adc914a7cb3f6e903f8e13cf,17,2,161.48000000000002,5.0,5.0,0.0,80.74000000000001,1,Repeat,0
314259ece6a9207c6fc02d925fc996b9,163,2,196.92000000000002,3.0,1.0,0.5,98.46000000000001,2,Repeat,0
314b690fa4e208f1e8122220378e7b5a,253,2,85.18,5.0,5.0,0.0,42.59,2,Repeat,1
3154c6d767bab7455f634f16e74c5631,286,2,91.94,4.0,4.0,0.0,45.97,2,Repeat,1
31628ac4d85d1c46ebf7dad444adcbe3,186,7,163.81,1.0,1.0,1.0,23.40142857142857,1,Repeat,1
3170ebd8b32a5e2102c9d75e0a7f6d74,370,2,276.48,5.0,5.0,0.0,138.24,2,Repeat,1
317cfc692e3f86c45c95697c61c853a6,4,2,9.59,5.0,5.0,0.0,4.795,2,Repeat,0
317f563ca3576550955f39a346b15be5,190,2,330.27,3.0,1.0,0.5,165.135,1,Repeat,1
3184857361deb56be5aaa646f2737994,67,2,320.03999999999996,5.0,5.0,0.0,160.01999999999998,2,Repeat,0
318b69202a96429368680f215843340d,600,5,666.71,5.0,5.0,0.0,133.342,2,Repeat,1
318b8659483e12e9cbe1e6550d97f9d9,547,2,635.4,5.0,5.0,0.0,317.7,1,Repeat,1
319aed7fd576c317a96b55a991befb3e,159,2,65.77000000000001,4.0,4.0,0.0,32.885000000000005,1,Repeat,0
31aa2034dc4b34b06487e22a53b4a07a,334,2,379.28,5.0,5.0,0.0,189.64,1,Repeat,1
31bfa97f1ea0663a50ebc5c811ebdf4d,300,2,937.36,2.5,1.0,0.5,468.68,1,Repeat,1
31c9035341cb7e0645f2f6531616efd2,229,2,224.78,5.0,5.0,0.0,112.39,1,Repeat,1
31d332d20895c5c0baefe55207a0fead,44,2,197.63,4.0,4.0,0.0,98.815,1,Repeat,0
31d4b05ef830a7347b8f43640eb6511e,553,4,646.7,5.0,5.0,0.0,161.675,1,Repeat,1
31d958dffbf0b744375b5ff0393e6fb3,344,2,213.74,3.0,1.0,0.5,106.87,1,Repeat,1
31de705ead768af5a7fe4d0cfdc52da3,365,2,58.83,5.0,5.0,0.0,29.415,1,Repeat,1
31e0eb64c5eb715aab04433200ea4ed5,344,2,200.06,3.0,1.0,0.5,100.03,1,Repeat,1
31e2e13cc64f2a3bd9dbde22bbad06b2,217,2,350.2,5.0,5.0,0.0,175.1,1,Repeat,1
31f49e069c399db9c3a0bdf8653e4e8f,355,2,528.77,5.0,5.0,0.0,264.385,1,Repeat,1
31f508f472ebf8a37c13a7b85693db44,477,2,377.98,5.0,5.0,0.0,188.99,2,Repeat,1
320e13a9e22b4e4cda8c17ed1c140ce0,267,2,100.17,3.0,1.0,0.5,50.085,2,Repeat,1
321509aeb2ff5dae0fec3654f50b7e56,162,3,59.07,4.0,4.0,0.0,19.69,1,Repeat,0
3221bbf5c8e0b3f8b04127f6572967e8,228,2,136.11,5.0,5.0,0.0,68.055,2,Repeat,1
322740034480eb5fe9d14398aee49d4b,147,3,791.31,5.0,5.0,0.0,263.77,1,Repeat,0
323f8f14acb90e50f86f1885b6b53c6d,577,2,279.79,5.0,5.0,0.0,139.895,1,Repeat,1
323ff9fd6b4a3edcdf3039e1fb213eb6,56,2,384.86,5.0,5.0,0.0,192.43,2,Repeat,0
32539c368b3b9fa70283a7bce0f23909,189,4,88.18,5.0,5.0,0.0,22.045,2,Repeat,1
325e19085f3017b73be3d9fd98a93301,576,2,130.1,5.0,5.0,0.0,65.05,2,Repeat,1
3262463604fbbe0573882299d44d8917,288,2,41.75,5.0,5.0,0.0,20.875,1,Repeat,1
326489271c23dd3128b4480220e5232a,106,2,673.8399999999999,5.0,5.0,0.0,336.91999999999996,2,Repeat,0
326bc355e093f9c33108fdc27232be25,284,2,102.23,5.0,5.0,0.0,51.115,2,Repeat,1
3279712e1ea8d52462488b4fb9dd7014,103,2,204.54000000000002,3.0,1.0,0.5,102.27000000000001,2,Repeat,0
327a01a6885ecfda06a3d5c50fb515c3,119,2,180.78,5.0,5.0,0.0,90.39,1,Repeat,0
329932a796b9bc326d71e3b932182cdf,312,2,290.65999999999997,5.0,5.0,0.0,145.32999999999998,2,Repeat,1
32b3af6c5548b794f1924e7dc83f9e00,41,2,276.55,4.0,4.0,0.0,138.275,1,Repeat,0
32c3312cd5a2dddfdcbd359694cd7ae8,249,2,255.11,4.5,4.0,0.0,127.555,2,Repeat,1
32cbbf7b9770feb67a514300686f5485,202,3,293.3,4.333333333333333,4.0,0.0,97.76666666666667,1,Repeat,1
32e529de5b551bf04e4d6261c3d2d3e4,11,2,143.38,5.0,5.0,0.0,71.69,2,Repeat,0
32e93651fbc6d641cffdc40c50d982a3,520,2,382.51,3.0,3.0,0.0,191.255,1,Repeat,1
32ea3bdedab835c3aa6cb68ce66565ef,63,4,137.16,4.75,4.0,0.0,34.29,3,Repeat,0
32f234ff042bae4152ffcf99238b2c93,74,3,36.82,4.0,4.0,0.0,12.273333333333333,2,Repeat,0
32fb60e2ce6a1f62eeccbc2d33046072,24,2,481.25,5.0,5.0,0.0,240.625,1,Repeat,0
32fc029baa8e79b663c095e94a0fd716,155,2,120.08,5.0,5.0,0.0,60.04,2,Repeat,0
330c4a922701111858639f6dc8defc3a,358,2,195.87,5.0,5.0,0.0,97.935,2,Repeat,1
330fdaa06f93c0c6ffb4af7d79c1ef12,70,2,107.19,1.5,1.0,1.0,53.595,2,Repeat,0
33176de67c05eeed870fd49f234387a0,86,4,1788.33,2.0,1.0,0.75,447.0825,1,Repeat,0
331dd0cb0979575948609f15055a294c,256,3,77.66000000000001,5.0,5.0,0.0,25.88666666666667,2,Repeat,1
332ca41106b2d7aadd5fd4b592436c43,287,2,266.09000000000003,5.0,5.0,0.0,133.04500000000002,1,Repeat,1
332d18ef239d76af987e26132e73d7ad,278,3,291.70000000000005,5.0,5.0,0.0,97.23333333333335,2,Repeat,1
333f6b9777069c0e20d81f6cea06c631,542,2,64.65,5.0,5.0,0.0,32.325,2,Repeat,1
33416ee3d4fa56400ec814d7b24bde02,112,2,249.89999999999998,4.5,4.0,0.0,124.94999999999999,1,Repeat,0
334293c291f43a6aa85020f8597a171f,328,2,295.38,5.0,5.0,0.0,147.69,1,Repeat,1
33474d59974d4a1789fabfb2ed42a6dc,112,2,156.93,3.0,3.0,0.0,78.465,1,Repeat,0
334d0235ca6f2f09dd55804a26efe952,85,2,192.74,5.0,5.0,0.0,96.37,2,Repeat,0
335be0ca4b7aa8578e364a76efd4da52,436,2,293.7,1.0,1.0,1.0,146.85,1,Repeat,1
336421b86cc4259a58106da261e0e000,477,2,562.8199999999999,5.0,5.0,0.0,281.40999999999997,1,Repeat,1
337ae76c3ba514a2f0020d3a613fe6a8,330,2,31.75,5.0,5.0,0.0,15.875,2,Repeat,1
338b674e2479fcfdc47cefeba0a41385,14,2,96.65,2.0,2.0,1.0,48.325,1,Repeat,0
339c527109c4c03e8e09bd4b593dab5f,337,2,403.99,5.0,5.0,0.0,201.995,2,Repeat,1
33aa371b7512b6a9fede4f231e212226,347,2,303.12,2.5,1.0,0.5,151.56,1,Repeat,1
33aca86429de0f71ff7118b93bb09712,261,2,193.76,4.0,4.0,0.0,96.88,1,Repeat,1
33b141e373b4f251b033f9ed33d6974d,122,2,221.98,5.0,5.0,0.0,110.99,1,Repeat,0
33b239671c1c878914ed922a0dacd607,449,2,115.94,3.0,3.0,0.0,57.97,1,Repeat,1
33baf2d2d76a7bf7240894d935d3e0b8,456,2,144.66,4.0,4.0,0.0,72.33,2,Repeat,1
33bbccc6d846d288dd80d9486c4a8bd4,70,2,91.21,5.0,5.0,0.0,45.605,2,Repeat,0
33e87f4cf23de91419bc2b65f9052789,363,2,83.22999999999999,5.0,5.0,0.0,41.614999999999995,2,Repeat,1
33edf95746326a241e75697cf52fb603,335,2,204.35000000000002,4.0,4.0,0.0,102.17500000000001,2,Repeat,1
33febb33a42a35f5826a22584b127f9d,488,2,70.55000000000001,5.0,5.0,0.0,35.275000000000006,2,Repeat,1
340d924858c395848c127b3e772b6bfd,182,4,261.25,5.0,5.0,0.0,65.3125,2,Repeat,1
